Step,Agent_ID,Agent_Type,Neighbor_0,Neighbor_1,Neighbor_2,Neighbor_3,Neighbor_4,Neighbor_5,Neighbor_6,Neighbor_7,Happy
284,21,1,1,1,1,0,1,0,1,1,1
284,22,1,1,1,1,1,0,1,1,1,1
284,23,1,1,0,1,1,1,0,1,2,1
284,24,1,0,1,1,1,2,1,2,2,1
284,25,2,1,2,2,1,2,1,1,2,1
284,26,2,2,2,1,2,0,2,0,1,1
284,27,1,1,2,2,2,1,2,0,1,1
284,28,1,2,2,0,1,1,0,1,1,1
284,29,1,2,0,0,1,0,1,1,1,1
284,30,1,0,1,1,0,1,1,1,0,1
284,31,1,1,1,0,1,1,1,0,1,1
284,32,1,1,1,1,0,2,0,1,2,1
284,33,2,1,2,2,2,2,2,2,0,1
284,34,2,1,0,1,1,1,2,2,2,1
284,35,1,1,1,1,0,1,1,1,0,1
284,36,1,1,1,0,1,1,1,0,1,1
284,37,1,1,0,1,1,1,0,1,1,1
284,38,1,0,1,1,1,0,1,1,0,1
284,39,1,0,1,2,0,2,1,1,1,1
284,40,1,1,0,1,0,1,1,1,2,1
284,41,1,2,0,1,0,1,0,0,1,1
284,42,1,0,1,1,1,0,0,1,1,1
284,43,1,1,1,1,0,1,1,1,1,1
284,44,1,1,1,0,1,0,1,1,1,1
284,45,1,1,2,2,1,0,1,1,0,1
284,46,1,0,1,2,1,1,1,1,1,1
284,47,2,1,2,2,1,2,1,1,0,1
284,48,1,1,1,0,0,1,1,0,0,1
284,49,1,1,0,1,1,1,0,0,1,1
284,50,1,0,1,1,1,1,0,1,1,1
284,51,1,1,1,0,1,1,1,1,1,1
284,52,1,1,0,1,1,1,1,1,1,1
284,53,1,1,1,1,1,1,0,1,0,1
284,54,1,1,1,0,1,0,1,0,1,1
284,55,1,0,0,1,0,0,1,0,1,1
284,56,2,1,1,2,1,2,1,2,2,1
284,57,1,1,1,1,0,1,1,1,1,1
284,58,1,1,1,1,1,1,1,1,0,1
284,59,1,1,1,1,1,1,1,0,1,1
284,60,1,1,1,1,0,0,1,1,0,1
284,61,2,1,1,1,1,2,2,2,2,1
284,62,1,1,0,0,0,1,0,1,1,1
284,63,1,0,0,1,1,0,1,1,2,1
284,64,1,1,0,0,0,1,2,1,0,1
284,65,1,0,0,1,1,1,1,0,0,1
284,66,1,0,1,1,1,1,0,0,1,1
284,67,1,1,1,1,1,0,0,1,1,1
284,68,1,0,1,0,1,0,1,1,1,1
284,69,1,0,1,1,0,1,1,1,2,1
284,70,1,1,1,0,1,2,1,2,2,1
284,71,1,0,1,1,2,0,2,2,1,1
284,72,2,1,1,2,1,2,1,2,2,1
284,73,2,2,2,1,2,0,1,1,1,1
284,74,1,1,1,0,0,1,1,0,1,1
284,75,1,1,0,1,1,1,0,1,1,1
285,0,1,1,1,0,1,1,1,1,0,1
285,1,1,1,0,1,1,1,1,0,1,1
285,2,1,0,1,1,1,2,0,1,2,1
285,3,2,1,2,1,2,2,2,2,2,1
285,4,2,2,1,0,2,1,2,2,1,1
285,5,1,1,0,0,2,1,2,1,1,1
285,6,1,0,0,1,1,0,1,1,1,1
285,7,1,1,1,1,0,1,1,1,1,1
285,8,1,1,1,1,1,0,1,0,1,1
285,9,1,1,1,2,0,2,1,1,1,1
285,10,2,2,2,2,2,2,1,2,2,1
285,11,2,2,2,1,2,1,2,2,0,1
285,12,1,2,1,1,2,1,2,0,0,1
285,13,1,1,1,0,1,1,0,0,1,1
285,14,1,1,0,1,1,1,0,1,1,1
285,15,1,0,1,1,1,1,1,1,0,1
285,16,1,0,1,2,1,1,1,2,2,1
285,17,1,1,2,2,1,2,2,2,1,1
285,18,2,2,2,2,1,2,2,1,1,1
285,19,2,1,1,2,2,1,2,2,0,1
285,20,2,2,2,2,2,0,1,0,0,1
285,21,1,1,1,1,0,1,0,1,1,1
285,22,1,1,1,1,1,0,1,1,1,1
285,23,1,1,0,1,1,1,0,1,2,1
285,24,1,0,1,1,1,2,1,2,2,1
285,25,2,1,2,2,1,2,1,1,2,1
285,26,2,2,2,1,2,0,2,0,1,1
285,27,1,1,2,2,2,1,2,0,1,1
285,28,1,2,2,0,1,1,0,1,1,1
285,29,1,2,0,0,1,0,1,1,1,1
285,30,1,0,1,1,0,1,1,1,0,1
285,31,1,1,1,0,1,1,1,0,1,1
285,32,1,1,1,1,0,2,0,1,2,1
285,33,2,1,2,2,2,2,2,2,0,1
285,34,2,1,0,1,1,1,2,2,2,1
285,35,1,1,1,1,0,1,1,1,0,1
285,36,1,1,1,0,1,1,1,0,1,1
285,37,1,1,0,1,1,1,0,1,1,1
285,38,1,0,1,1,1,0,1,1,0,1
285,39,1,0,1,2,0,2,1,1,1,1
285,40,1,1,0,1,0,1,1,1,2,1
285,41,1,2,0,1,0,1,0,0,1,1
285,42,1,0,1,1,1,0,0,1,1,1
285,43,1,1,1,1,0,1,1,1,1,1
285,44,1,1,1,0,1,0,1,1,1,1
285,45,1,1,2,2,1,0,1,1,0,1
285,46,1,0,1,2,1,1,1,1,1,1
285,47,2,1,2,2,1,2,1,1,0,1
285,48,1,1,1,0,0,1,1,0,0,1
285,49,1,1,0,1,1,1,0,0,1,1
285,50,1,0,1,1,1,1,0,1,1,1
285,51,1,1,1,0,1,1,1,1,1,1
285,52,1,1,0,1,1,1,1,1,1,1
285,53,1,1,1,1,1,1,0,1,0,1
285,54,1,1,1,0,1,0,1,0,1,1
285,55,1,0,0,1,0,0,1,0,1,1
285,56,2,1,1,2,1,2,1,2,2,1
285,57,1,1,1,1,0,1,1,1,1,1
285,58,1,1,1,1,1,1,1,1,0,1
285,59,1,1,1,1,1,1,1,0,1,1
285,60,1,1,1,1,0,0,1,1,0,1
285,61,2,1,1,1,1,2,2,2,2,1
285,62,1,1,0,0,0,1,0,1,1,1
285,63,1,0,0,1,1,0,1,1,2,1
285,64,1,1,0,0,0,1,2,1,0,1
285,65,1,0,0,1,1,1,1,0,0,1
285,66,1,0,1,1,1,1,0,0,1,1
285,67,1,1,1,1,1,0,0,1,1,1
285,68,1,0,1,0,1,0,1,1,1,1
285,69,1,0,1,1,0,1,1,1,2,1
285,70,1,1,1,0,1,2,1,2,2,1
285,71,1,0,1,1,2,0,2,2,1,1
285,72,2,1,1,2,1,2,1,2,2,1
285,73,2,2,2,1,2,0,1,1,1,1
285,74,1,1,1,0,0,1,1,0,1,1
285,75,1,1,0,1,1,1,0,1,1,1
286,0,1,1,1,0,1,1,1,1,0,1
286,1,1,1,0,1,1,1,1,0,1,1
286,2,1,0,1,1,1,2,0,1,2,1
286,3,2,1,2,1,2,2,2,2,2,1
286,4,2,2,1,0,2,1,2,2,1,1
286,5,1,1,0,0,2,1,2,1,1,1
286,6,1,0,0,1,1,0,1,1,1,1
286,7,1,1,1,1,0,1,1,1,1,1
286,8,1,1,1,1,1,0,1,0,1,1
286,9,1,1,1,2,0,2,1,1,1,1
286,10,2,2,2,2,2,2,1,2,2,1
286,11,2,2,2,1,2,1,2,2,0,1
286,12,1,2,1,1,2,1,2,0,0,1
286,13,1,1,1,0,1,1,0,0,1,1
286,14,1,1,0,1,1,1,0,1,1,1
286,15,1,0,1,1,1,1,1,1,0,1
286,16,1,0,1,2,1,1,1,2,2,1
286,17,1,1,2,2,1,2,2,2,1,1
286,18,2,2,2,2,1,2,2,1,1,1
286,19,2,1,1,2,2,1,2,2,0,1
286,20,2,2,2,2,2,0,1,0,0,1
286,21,1,1,1,1,0,1,0,1,1,1
286,22,1,1,1,1,1,0,1,1,1,1
286,23,1,1,0,1,1,1,0,1,2,1
286,24,1,0,1,1,1,2,1,2,2,1
286,25,2,1,2,2,1,2,1,1,2,1
286,26,2,2,2,1,2,0,2,0,1,1
286,27,1,1,2,2,2,1,2,0,1,1
286,28,1,2,2,0,1,1,0,1,1,1
286,29,1,2,0,0,1,0,1,1,1,1
286,30,1,0,1,1,0,1,1,1,0,1
286,31,1,1,1,0,1,1,1,0,1,1
286,32,1,1,1,1,0,2,0,1,2,1
286,33,2,1,2,2,2,2,2,2,0,1
286,34,2,1,0,1,1,1,2,2,2,1
286,35,1,1,1,1,0,1,1,1,0,1
286,36,1,1,1,0,1,1,1,0,1,1
286,37,1,1,0,1,1,1,0,1,1,1
286,38,1,0,1,1,1,0,1,1,0,1
286,39,1,0,1,2,0,2,1,1,1,1
286,40,1,1,0,1,0,1,1,1,2,1
286,41,1,2,0,1,0,1,0,0,1,1
286,42,1,0,1,1,1,0,0,1,1,1
286,43,1,1,1,1,0,1,1,1,1,1
286,44,1,1,1,0,1,0,1,1,1,1
286,45,1,1,2,2,1,0,1,1,0,1
286,46,1,0,1,2,1,1,1,1,1,1
286,47,2,1,2,2,1,2,1,1,0,1
286,48,1,1,1,0,0,1,1,0,0,1
286,49,1,1,0,1,1,1,0,0,1,1
286,50,1,0,1,1,1,1,0,1,1,1
286,51,1,1,1,0,1,1,1,1,1,1
286,52,1,1,0,1,1,1,1,1,1,1
286,53,1,1,1,1,1,1,0,1,0,1
286,54,1,1,1,0,1,0,1,0,1,1
286,55,1,0,0,1,0,0,1,0,1,1
286,56,2,1,1,2,1,2,1,2,2,1
286,57,1,1,1,1,0,1,1,1,1,1
286,58,1,1,1,1,1,1,1,1,0,1
286,59,1,1,1,1,1,1,1,0,1,1
286,60,1,1,1,1,0,0,1,1,0,1
286,61,2,1,1,1,1,2,2,2,2,1
286,62,1,1,0,0,0,1,0,1,1,1
286,63,1,0,0,1,1,0,1,1,2,1
286,64,1,1,0,0,0,1,2,1,0,1
286,65,1,0,0,1,1,1,1,0,0,1
286,66,1,0,1,1,1,1,0,0,1,1
286,67,1,1,1,1,1,0,0,1,1,1
286,68,1,0,1,0,1,0,1,1,1,1
286,69,1,0,1,1,0,1,1,1,2,1
286,70,1,1,1,0,1,2,1,2,2,1
286,71,1,0,1,1,2,0,2,2,1,1
286,72,2,1,1,2,1,2,1,2,2,1
286,73,2,2,2,1,2,0,1,1,1,1
286,74,1,1,1,0,0,1,1,0,1,1
286,75,1,1,0,1,1,1,0,1,1,1
287,0,1,1,1,0,1,1,1,1,0,1
287,1,1,1,0,1,1,1,1,0,1,1
287,2,1,0,1,1,1,2,0,1,2,1
287,3,2,1,2,1,2,2,2,2,2,1
287,4,2,2,1,0,2,1,2,2,1,1
287,5,1,1,0,0,2,1,2,1,1,1
287,6,1,0,0,1,1,0,1,1,1,1
287,7,1,1,1,1,0,1,1,1,1,1
287,8,1,1,1,1,1,0,1,0,1,1
287,9,1,1,1,2,0,2,1,1,1,1
287,10,2,2,2,2,2,2,1,2,2,1
287,11,2,2,2,1,2,1,2,2,0,1
287,12,1,2,1,1,2,1,2,0,0,1
287,13,1,1,1,0,1,1,0,0,1,1
287,14,1,1,0,1,1,1,0,1,1,1
287,15,1,0,1,1,1,1,1,1,0,1
287,16,1,0,1,2,1,1,1,2,2,1
287,17,1,1,2,2,1,2,2,2,1,1
287,18,2,2,2,2,1,2,2,1,1,1
287,19,2,1,1,2,2,1,2,2,0,1
287,20,2,2,2,2,2,0,1,0,0,1
287,21,1,1,1,1,0,1,0,1,1,1
287,22,1,1,1,1,1,0,1,1,1,1
287,23,1,1,0,1,1,1,0,1,2,1
287,24,1,0,1,1,1,2,1,2,2,1
287,25,2,1,2,2,1,2,1,1,2,1
287,26,2,2,2,1,2,0,2,0,1,1
287,27,1,1,2,2,2,1,2,0,1,1
287,28,1,2,2,0,1,1,0,1,1,1
287,29,1,2,0,0,1,0,1,1,1,1
287,30,1,0,1,1,0,1,1,1,0,1
287,31,1,1,1,0,1,1,1,0,1,1
287,32,1,1,1,1,0,2,0,1,2,1
287,33,2,1,2,2,2,2,2,2,0,1
287,34,2,1,0,1,1,1,2,2,2,1
287,35,1,1,1,1,0,1,1,1,0,1
287,36,1,1,1,0,1,1,1,0,1,1
287,37,1,1,0,1,1,1,0,1,1,1
287,38,1,0,1,1,1,0,1,1,0,1
287,39,1,0,1,2,0,2,1,1,1,1
287,40,1,1,0,1,0,1,1,1,2,1
287,41,1,2,0,1,0,1,0,0,1,1
287,42,1,0,1,1,1,0,0,1,1,1
287,43,1,1,1,1,0,1,1,1,1,1
287,44,1,1,1,0,1,0,1,1,1,1
287,45,1,1,2,2,1,0,1,1,0,1
287,46,1,0,1,2,1,1,1,1,1,1
287,47,2,1,2,2,1,2,1,1,0,1
287,48,1,1,1,0,0,1,1,0,0,1
287,49,1,1,0,1,1,1,0,0,1,1
287,50,1,0,1,1,1,1,0,1,1,1
287,51,1,1,1,0,1,1,1,1,1,1
287,52,1,1,0,1,1,1,1,1,1,1
287,53,1,1,1,1,1,1,0,1,0,1
287,54,1,1,1,0,1,0,1,0,1,1
287,55,1,0,0,1,0,0,1,0,1,1
287,56,2,1,1,2,1,2,1,2,2,1
287,57,1,1,1,1,0,1,1,1,1,1
287,58,1,1,1,1,1,1,1,1,0,1
287,59,1,1,1,1,1,1,1,0,1,1
287,60,1,1,1,1,0,0,1,1,0,1
287,61,2,1,1,1,1,2,2,2,2,1
287,62,1,1,0,0,0,1,0,1,1,1
287,63,1,0,0,1,1,0,1,1,2,1
287,64,1,1,0,0,0,1,2,1,0,1
287,65,1,0,0,1,1,1,1,0,0,1
287,66,1,0,1,1,1,1,0,0,1,1
287,67,1,1,1,1,1,0,0,1,1,1
287,68,1,0,1,0,1,0,1,1,1,1
287,69,1,0,1,1,0,1,1,1,2,1
287,70,1,1,1,0,1,2,1,2,2,1
287,71,1,0,1,1,2,0,2,2,1,1
287,72,2,1,1,2,1,2,1,2,2,1
287,73,2,2,2,1,2,0,1,1,1,1
287,74,1,1,1,0,0,1,1,0,1,1
287,75,1,1,0,1,1,1,0,1,1,1
288,0,1,1,1,0,1,1,1,1,0,1
288,1,1,1,0,1,1,1,1,0,1,1
288,2,1,0,1,1,1,2,0,1,2,1
288,3,2,1,2,1,2,2,2,2,2,1
288,4,2,2,1,0,2,1,2,2,1,1
288,5,1,1,0,0,2,1,2,1,1,1
288,6,1,0,0,1,1,0,1,1,1,1
288,7,1,1,1,1,0,1,1,1,1,1
288,8,1,1,1,1,1,0,1,0,1,1
288,9,1,1,1,2,0,2,1,1,1,1
288,10,2,2,2,2,2,2,1,2,2,1
288,11,2,2,2,1,2,1,2,2,0,1
288,12,1,2,1,1,2,1,2,0,0,1
288,13,1,1,1,0,1,1,0,0,1,1
288,14,1,1,0,1,1,1,0,1,1,1
288,15,1,0,1,1,1,1,1,1,0,1
288,16,1,0,1,2,1,1,1,2,2,1
288,17,1,1,2,2,1,2,2,2,1,1
288,18,2,2,2,2,1,2,2,1,1,1
288,19,2,1,1,2,2,1,2,2,0,1
288,20,2,2,2,2,2,0,1,0,0,1
288,21,1,1,1,1,0,1,0,1,1,1
288,22,1,1,1,1,1,0,1,1,1,1
288,23,1,1,0,1,1,1,0,1,2,1
288,24,1,0,1,1,1,2,1,2,2,1
288,25,2,1,2,2,1,2,1,1,2,1
288,26,2,2,2,1,2,0,2,0,1,1
288,27,1,1,2,2,2,1,2,0,1,1
288,28,1,2,2,0,1,1,0,1,1,1
288,29,1,2,0,0,1,0,1,1,1,1
288,30,1,0,1,1,0,1,1,1,0,1
288,31,1,1,1,0,1,1,1,0,1,1
288,32,1,1,1,1,0,2,0,1,2,1
288,33,2,1,2,2,2,2,2,2,0,1
288,34,2,1,0,1,1,1,2,2,2,1
288,35,1,1,1,1,0,1,1,1,0,1
288,36,1,1,1,0,1,1,1,0,1,1
288,37,1,1,0,1,1,1,0,1,1,1
288,38,1,0,1,1,1,0,1,1,0,1
288,39,1,0,1,2,0,2,1,1,1,1
288,40,1,1,0,1,0,1,1,1,2,1
288,41,1,2,0,1,0,1,0,0,1,1
288,42,1,0,1,1,1,0,0,1,1,1
288,43,1,1,1,1,0,1,1,1,1,1
288,44,1,1,1,0,1,0,1,1,1,1
288,45,1,1,2,2,1,0,1,1,0,1
288,46,1,0,1,2,1,1,1,1,1,1
288,47,2,1,2,2,1,2,1,1,0,1
288,48,1,1,1,0,0,1,1,0,0,1
288,49,1,1,0,1,1,1,0,0,1,1
288,50,1,0,1,1,1,1,0,1,1,1
288,51,1,1,1,0,1,1,1,1,1,1
288,52,1,1,0,1,1,1,1,1,1,1
288,53,1,1,1,1,1,1,0,1,0,1
288,54,1,1,1,0,1,0,1,0,1,1
288,55,1,0,0,1,0,0,1,0,1,1
288,56,2,1,1,2,1,2,1,2,2,1
288,57,1,1,1,1,0,1,1,1,1,1
288,58,1,1,1,1,1,1,1,1,0,1
288,59,1,1,1,1,1,1,1,0,1,1
288,60,1,1,1,1,0,0,1,1,0,1
288,61,2,1,1,1,1,2,2,2,2,1
288,62,1,1,0,0,0,1,0,1,1,1
288,63,1,0,0,1,1,0,1,1,2,1
288,64,1,1,0,0,0,1,2,1,0,1
288,65,1,0,0,1,1,1,1,0,0,1
288,66,1,0,1,1,1,1,0,0,1,1
288,67,1,1,1,1,1,0,0,1,1,1
288,68,1,0,1,0,1,0,1,1,1,1
288,69,1,0,1,1,0,1,1,1,2,1
288,70,1,1,1,0,1,2,1,2,2,1
288,71,1,0,1,1,2,0,2,2,1,1
288,72,2,1,1,2,1,2,1,2,2,1
288,73,2,2,2,1,2,0,1,1,1,1
288,74,1,1,1,0,0,1,1,0,1,1
288,75,1,1,0,1,1,1,0,1,1,1
289,0,1,1,1,0,1,1,1,1,0,1
289,1,1,1,0,1,1,1,1,0,1,1
289,2,1,0,1,1,1,2,0,1,2,1
289,3,2,1,2,1,2,2,2,2,2,1
289,4,2,2,1,0,2,1,2,2,1,1
289,5,1,1,0,0,2,1,2,1,1,1
289,6,1,0,0,1,1,0,1,1,1,1
289,7,1,1,1,1,0,1,1,1,1,1
289,8,1,1,1,1,1,0,1,0,1,1
289,9,1,1,1,2,0,2,1,1,1,1
289,10,2,2,2,2,2,2,1,2,2,1
289,11,2,2,2,1,2,1,2,2,0,1
289,12,1,2,1,1,2,1,2,0,0,1
289,13,1,1,1,0,1,1,0,0,1,1
289,14,1,1,0,1,1,1,0,1,1,1
289,15,1,0,1,1,1,1,1,1,0,1
289,16,1,0,1,2,1,1,1,2,2,1
289,17,1,1,2,2,1,2,2,2,1,1
289,18,2,2,2,2,1,2,2,1,1,1
289,19,2,1,1,2,2,1,2,2,0,1
289,20,2,2,2,2,2,0,1,0,0,1
289,21,1,1,1,1,0,1,0,1,1,1
289,22,1,1,1,1,1,0,1,1,1,1
289,23,1,1,0,1,1,1,0,1,2,1
289,24,1,0,1,1,1,2,1,2,2,1
289,25,2,1,2,2,1,2,1,1,2,1
289,26,2,2,2,1,2,0,2,0,1,1
289,27,1,1,2,2,2,1,2,0,1,1
289,28,1,2,2,0,1,1,0,1,1,1
289,29,1,2,0,0,1,0,1,1,1,1
289,30,1,0,1,1,0,1,1,1,0,1
289,31,1,1,1,0,1,1,1,0,1,1
289,32,1,1,1,1,0,2,0,1,2,1
289,33,2,1,2,2,2,2,2,2,0,1
289,34,2,1,0,1,1,1,2,2,2,1
289,35,1,1,1,1,0,1,1,1,0,1
289,36,1,1,1,0,1,1,1,0,1,1
289,37,1,1,0,1,1,1,0,1,1,1
289,38,1,0,1,1,1,0,1,1,0,1
289,39,1,0,1,2,0,2,1,1,1,1
289,40,1,1,0,1,0,1,1,1,2,1
289,41,1,2,0,1,0,1,0,0,1,1
289,42,1,0,1,1,1,0,0,1,1,1
289,43,1,1,1,1,0,1,1,1,1,1
289,44,1,1,1,0,1,0,1,1,1,1
289,45,1,1,2,2,1,0,1,1,0,1
289,46,1,0,1,2,1,1,1,1,1,1
289,47,2,1,2,2,1,2,1,1,0,1
289,48,1,1,1,0,0,1,1,0,0,1
289,49,1,1,0,1,1,1,0,0,1,1
289,50,1,0,1,1,1,1,0,1,1,1
289,51,1,1,1,0,1,1,1,1,1,1
289,52,1,1,0,1,1,1,1,1,1,1
289,53,1,1,1,1,1,1,0,1,0,1
289,54,1,1,1,0,1,0,1,0,1,1
289,55,1,0,0,1,0,0,1,0,1,1
289,56,2,1,1,2,1,2,1,2,2,1
289,57,1,1,1,1,0,1,1,1,1,1
289,58,1,1,1,1,1,1,1,1,0,1
289,59,1,1,1,1,1,1,1,0,1,1
289,60,1,1,1,1,0,0,1,1,0,1
289,61,2,1,1,1,1,2,2,2,2,1
289,62,1,1,0,0,0,1,0,1,1,1
289,63,1,0,0,1,1,0,1,1,2,1
289,64,1,1,0,0,0,1,2,1,0,1
289,65,1,0,0,1,1,1,1,0,0,1
289,66,1,0,1,1,1,1,0,0,1,1
289,67,1,1,1,1,1,0,0,1,1,1
289,68,1,0,1,0,1,0,1,1,1,1
289,69,1,0,1,1,0,1,1,1,2,1
289,70,1,1,1,0,1,2,1,2,2,1
289,71,1,0,1,1,2,0,2,2,1,1
289,72,2,1,1,2,1,2,1,2,2,1
289,73,2,2,2,1,2,0,1,1,1,1
289,74,1,1,1,0,0,1,1,0,1,1
289,75,1,1,0,1,1,1,0,1,1,1
290,0,1,1,1,0,1,1,1,1,0,1
290,1,1,1,0,1,1,1,1,0,1,1
290,2,1,0,1,1,1,2,0,1,2,1
290,3,2,1,2,1,2,2,2,2,2,1
290,4,2,2,1,0,2,1,2,2,1,1
290,5,1,1,0,0,2,1,2,1,1,1
290,6,1,0,0,1,1,0,1,1,1,1
290,7,1,1,1,1,0,1,1,1,1,1
290,8,1,1,1,1,1,0,1,0,1,1
290,9,1,1,1,2,0,2,1,1,1,1
290,10,2,2,2,2,2,2,1,2,2,1
290,11,2,2,2,1,2,1,2,2,0,1
290,12,1,2,1,1,2,1,2,0,0,1
290,13,1,1,1,0,1,1,0,0,1,1
290,14,1,1,0,1,1,1,0,1,1,1
290,15,1,0,1,1,1,1,1,1,0,1
290,16,1,0,1,2,1,1,1,2,2,1
290,17,1,1,2,2,1,2,2,2,1,1
290,18,2,2,2,2,1,2,2,1,1,1
290,19,2,1,1,2,2,1,2,2,0,1
290,20,2,2,2,2,2,0,1,0,0,1
290,21,1,1,1,1,0,1,0,1,1,1
290,22,1,1,1,1,1,0,1,1,1,1
290,23,1,1,0,1,1,1,0,1,2,1
290,24,1,0,1,1,1,2,1,2,2,1
290,25,2,1,2,2,1,2,1,1,2,1
290,26,2,2,2,1,2,0,2,0,1,1
290,27,1,1,2,2,2,1,2,0,1,1
290,28,1,2,2,0,1,1,0,1,1,1
290,29,1,2,0,0,1,0,1,1,1,1
290,30,1,0,1,1,0,1,1,1,0,1
290,31,1,1,1,0,1,1,1,0,1,1
290,32,1,1,1,1,0,2,0,1,2,1
290,33,2,1,2,2,2,2,2,2,0,1
290,34,2,1,0,1,1,1,2,2,2,1
290,35,1,1,1,1,0,1,1,1,0,1
290,36,1,1,1,0,1,1,1,0,1,1
290,37,1,1,0,1,1,1,0,1,1,1
290,38,1,0,1,1,1,0,1,1,0,1
290,39,1,0,1,2,0,2,1,1,1,1
290,40,1,1,0,1,0,1,1,1,2,1
290,41,1,2,0,1,0,1,0,0,1,1
290,42,1,0,1,1,1,0,0,1,1,1
290,43,1,1,1,1,0,1,1,1,1,1
290,44,1,1,1,0,1,0,1,1,1,1
290,45,1,1,2,2,1,0,1,1,0,1
290,46,1,0,1,2,1,1,1,1,1,1
290,47,2,1,2,2,1,2,1,1,0,1
290,48,1,1,1,0,0,1,1,0,0,1
290,49,1,1,0,1,1,1,0,0,1,1
290,50,1,0,1,1,1,1,0,1,1,1
290,51,1,1,1,0,1,1,1,1,1,1
290,52,1,1,0,1,1,1,1,1,1,1
290,53,1,1,1,1,1,1,0,1,0,1
290,54,1,1,1,0,1,0,1,0,1,1
290,55,1,0,0,1,0,0,1,0,1,1
290,56,2,1,1,2,1,2,1,2,2,1
290,57,1,1,1,1,0,1,1,1,1,1
290,58,1,1,1,1,1,1,1,1,0,1
290,59,1,1,1,1,1,1,1,0,1,1
290,60,1,1,1,1,0,0,1,1,0,1
290,61,2,1,1,1,1,2,2,2,2,1
290,62,1,1,0,0,0,1,0,1,1,1
290,63,1,0,0,1,1,0,1,1,2,1
290,64,1,1,0,0,0,1,2,1,0,1
290,65,1,0,0,1,1,1,1,0,0,1
290,66,1,0,1,1,1,1,0,0,1,1
290,67,1,1,1,1,1,0,0,1,1,1
290,68,1,0,1,0,1,0,1,1,1,1
290,69,1,0,1,1,0,1,1,1,2,1
290,70,1,1,1,0,1,2,1,2,2,1
290,71,1,0,1,1,2,0,2,2,1,1
290,72,2,1,1,2,1,2,1,2,2,1
290,73,2,2,2,1,2,0,1,1,1,1
290,74,1,1,1,0,0,1,1,0,1,1
290,75,1,1,0,1,1,1,0,1,1,1
291,0,1,1,1,0,1,1,1,1,0,1
291,1,1,1,0,1,1,1,1,0,1,1
291,2,1,0,1,1,1,2,0,1,2,1
291,3,2,1,2,1,2,2,2,2,2,1
291,4,2,2,1,0,2,1,2,2,1,1
291,5,1,1,0,0,2,1,2,1,1,1
291,6,1,0,0,1,1,0,1,1,1,1
291,7,1,1,1,1,0,1,1,1,1,1
291,8,1,1,1,1,1,0,1,0,1,1
291,9,1,1,1,2,0,2,1,1,1,1
291,10,2,2,2,2,2,2,1,2,2,1
291,11,2,2,2,1,2,1,2,2,0,1
291,12,1,2,1,1,2,1,2,0,0,1
291,13,1,1,1,0,1,1,0,0,1,1
291,14,1,1,0,1,1,1,0,1,1,1
291,15,1,0,1,1,1,1,1,1,0,1
291,16,1,0,1,2,1,1,1,2,2,1
291,17,1,1,2,2,1,2,2,2,1,1
291,18,2,2,2,2,1,2,2,1,1,1
291,19,2,1,1,2,2,1,2,2,0,1
291,20,2,2,2,2,2,0,1,0,0,1
291,21,1,1,1,1,0,1,0,1,1,1
291,22,1,1,1,1,1,0,1,1,1,1
291,23,1,1,0,1,1,1,0,1,2,1
291,24,1,0,1,1,1,2,1,2,2,1
291,25,2,1,2,2,1,2,1,1,2,1
291,26,2,2,2,1,2,0,2,0,1,1
291,27,1,1,2,2,2,1,2,0,1,1
291,28,1,2,2,0,1,1,0,1,1,1
291,29,1,2,0,0,1,0,1,1,1,1
291,30,1,0,1,1,0,1,1,1,0,1
291,31,1,1,1,0,1,1,1,0,1,1
291,32,1,1,1,1,0,2,0,1,2,1
291,33,2,1,2,2,2,2,2,2,0,1
291,34,2,1,0,1,1,1,2,2,2,1
291,35,1,1,1,1,0,1,1,1,0,1
291,36,1,1,1,0,1,1,1,0,1,1
291,37,1,1,0,1,1,1,0,1,1,1
291,38,1,0,1,1,1,0,1,1,0,1
291,39,1,0,1,2,0,2,1,1,1,1
291,40,1,1,0,1,0,1,1,1,2,1
291,41,1,2,0,1,0,1,0,0,1,1
291,42,1,0,1,1,1,0,0,1,1,1
291,43,1,1,1,1,0,1,1,1,1,1
291,44,1,1,1,0,1,0,1,1,1,1
291,45,1,1,2,2,1,0,1,1,0,1
291,46,1,0,1,2,1,1,1,1,1,1
291,47,2,1,2,2,1,2,1,1,0,1
291,48,1,1,1,0,0,1,1,0,0,1
291,49,1,1,0,1,1,1,0,0,1,1
291,50,1,0,1,1,1,1,0,1,1,1
291,51,1,1,1,0,1,1,1,1,1,1
291,52,1,1,0,1,1,1,1,1,1,1
291,53,1,1,1,1,1,1,0,1,0,1
291,54,1,1,1,0,1,0,1,0,1,1
291,55,1,0,0,1,0,0,1,0,1,1
291,56,2,1,1,2,1,2,1,2,2,1
291,57,1,1,1,1,0,1,1,1,1,1
291,58,1,1,1,1,1,1,1,1,0,1
291,59,1,1,1,1,1,1,1,0,1,1
291,60,1,1,1,1,0,0,1,1,0,1
291,61,2,1,1,1,1,2,2,2,2,1
291,62,1,1,0,0,0,1,0,1,1,1
291,63,1,0,0,1,1,0,1,1,2,1
291,64,1,1,0,0,0,1,2,1,0,1
291,65,1,0,0,1,1,1,1,0,0,1
291,66,1,0,1,1,1,1,0,0,1,1
291,67,1,1,1,1,1,0,0,1,1,1
